v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
F0630888-0120,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-13.png,https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-13.png",Set Asciugamani Bagno Vingi Floreale 3+3 Viso Ospite Spugna 100% Cotone,"<div><b>Set asciugamani 3 Viso +3 Ospite</b></div>
<div><b>Marca:</b>?Vingi</div>
<div><b>Fantasia:?</b>Farfalle</div>
<div><b>Materiale:</b>?Cotone</div>
<div>
<div><b>Misure Viso:</b>?55&#215;105 cm</div>
<div><b>Misure Ospite:</b>?40&#215;60 cm</div>
</div>
<div>Disponibile in 2 Assortimenti</div>
			</div>",,35,,,59,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0121,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-17-7.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-17-7.jpg",Set Asciugamani Bagno Vingi Pompei 3+3 Viso Ospite Spugna 100% Cotone,"<div><b>Materiale: 100% Cotone</b></div>
<div><b>?</b></div>
<div><b>Misura Asciugamano Ospite: 40&#215;60 Cm?</b></div>
<div><b>?</b></div>
<div><b>Misura Asciugamano Viso: 50&#215;100 Cm</b></div>
<div><b>?</b></div>
<div><b>Colori: Come Da Foto</b></div>
			</div>",,35,,,59,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0122,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-3-21.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-3-21.jpg",Set Asciugamani Bagno Vingi Rubino 3+3 Viso Ospite Spugna 100% Cotone,"<div><b>Materiale: 100% Cotone</b></div>
<div><b>?</b></div>
<div><b>Misura Asciugamano Ospite: 40&#215;60 Cm?</b></div>
<div><b>?</b></div>
<div><b>Misura Asciugamano Viso: 50&#215;100 Cm</b></div>
<div><b>?</b></div>
<div><b>Colori: Come Da Foto</b></div>
			</div>",,35,,,59,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0123,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-62.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-62.jpg",Set Asciugamani Bagno Vingi Sveva 3+3 Viso Ospite Spugna 100% Cotone,"<p>Materiale: 100% Cotone</p>
<p>Misura Asciugamano Ospite: 40&#215;60 Cm</p>
<p>Misura Asciugamano Viso: 50&#215;100 Cm</p>
<p>Colori: Come Da Foto</p>
			</div>",,35,,,59,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0124,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-5-12.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-5-12.jpg",Set Asciugamani Bagno Viso Ospite 3+3 Ferlen Perla In Spugna 100% Cotone,"<div id=\""&quot;ds_div&quot;\"">
<div>Stanza: Bagno</div>
<div></div>
<div>Fantasia: Come in foto</div>
<div></div>
<div>Inclusi nel set: 3 Asciugamano ospite+3 Asciugamano viso</div>
<div></div>
<div>Colore: Assortiti</div>
<div></div>
<div>Tipo: Set Asciugamani Viso + ospite</div>
<div></div>
<div>Materiale: 100% Cotone</div>
<div></div>
<div>Misura Asciugamano Ospite: 40&#215;60 cm</div>
<div></div>
<div>Misura Asciugamano Viso: 50&#215;100 cm</div>
</div>
			</div>",,32,,,54,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0125,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-3-16.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-3-16.jpg",Set Asciugamani Bagno Viso Ospite 3+3 Ferlen Rombo 100% Cotone Made In Italy,"<div id=\""&quot;ds_div&quot;\"">
<div><b>Marca: Ferlen</b></div>
<div><b>?</b></div>
<div><b>Materiale: Spugna 100% Cotone</b></div>
<div><b>?</b></div>
<div><b>Misura Asciugamano Ospite: 40&#215;60 Cm?</b></div>
<div><b>?</b></div>
<div><b>Misura Asciugamano Viso: 50X100 Cm</b></div>
<div><b>?</b></div>
<div><b>Colori: Come da Foto</b></div>
<div><b>?</b></div>
<div><b>Caratteristiche: Con Balza In Stampa Digitale</b></div>
<div><b>?</b></div>
<div><b>Disponibile in 2 Varianti</b></div>
</div>
			</div>",,32,,,54,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0126,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/12/s-l1600-18.jpg,https://www.italiamagazzini.it/wp-content/uploads/2021/12/s-l1600-18.jpg",Set Asciugamani Disegno Missoni Sommaruga 1+1 Viso E Ospite Spugna 100% Cotone,"<div><b>Marca:</b>?Sommaruga</div>
<div><b>Fantasia:</b>?Disegno Missoni</div>
<div><b>Materiale:</b>?Cotone</div>
<div><b>Peso:</b>?450gr</div>
<div><b>Misure Viso:</b>?55&#215;105 cm</div>
<div><b>Misure Ospite:</b>?40&#215;60 cm</div>
			</div>",,13.99,,,24,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0127,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-3-24.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-3-24.jpg",Set Asciugamani Le Due Rondini Deven 6+6 Viso E Ospiti In Spugna Made In Italy,,,48,,,80,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0128,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-5-13.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-5-13.jpg",Set Asciugamani Le Due Rondini Liza 6+6 Viso E Ospiti In Spugna Made In Italy,,,48,,,80,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0129,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-2-27.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-2-27.jpg",Set Asciugamani Le Due Rondini Pir&#249; 6+6 Viso E Ospiti In Spugna Made In Italy,,,40,,,67,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0130,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-55.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-55.jpg",Set Asciugamani Le Due Rondini Taoc 6+6 Viso E Ospiti In Spugna Made In Italy,"<div>La spugna di altissima qualit&#224;, intramontabili e d\&#8217;altri tempi, conferiscono all\&#8217;ambiente un tocco di eleganza e raffinatezza.</div>
<div></div>
<div><b>Marca:</b>?Le due Rondini</div>
<div><b>Modello:</b>?Taoc</div>
<div><b>Colore:?</b>Assortiti Come In Foto</div>
<div><b>Materiale:?</b>100% Spugna Jacquard</div>
<div><b>Dimensione:</b>?6 Asciugamani Viso 130&#215;80 Cm</div>
<div>? ? ? ? ? ? ? ? ? ? ? ? ? ? 6 Asciugamani Ospite 40&#215;60 Cm</div>
<div><b>Indicazioni Per Il Lavaggio:?</b>Lavaggio a 30&#176;/40&#176;</div>
<div><b>Disponibile in 2 Varianti</b></div>
<div><b>Made In Italy</b></div>
			</div>",,65,,,109,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0131,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-4-15.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/04/s-l1600-4-15.jpg",Set Asciugamani Le Due Rondini Venezuela 6+6 Viso E Ospiti Spugna Made In Italy,,,40,,,67,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0132,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/01/f93d71f6-782b-44ab-9922-682d3315c9c2-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2022/01/f93d71f6-782b-44ab-9922-682d3315c9c2-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2022/01/8885b013-aa61-4557-98fb-c4277cd198da-PhotoRoom.png",Set Asciugamani Marta Marzotto 2+2 Spugna Cotone Viso Ospite Fantasia &#8220;Versace&#8221;,"<div><b>Marca:</b>?Marta Marzotto</div>
<div></div>
<div>
<div id=\""&quot;&quot;&quot;ds_div&quot;&quot;&quot;\"">
<div id=\""&quot;&quot;&quot;ds_div&quot;&quot;&quot;\"">
<div>
<div id=\""&quot;&quot;&quot;ds_div&quot;&quot;&quot;\"">
<div><b>Materiale:</b>?100% Cotone</div>
<div></div>
<div><b>Colori:</b>?Beige/Panna &#8211; Grigio/Panna</div>
<div></div>
<div><b>Misura Asciugamano Ospite:</b>?40&#215;60?Cm</div>
<div></div>
<div><b>Misura Asciugamano Viso:</b>?60X110 Cm</div>
</div>
</div>
</div>
</div>
</div>
			</div>",,35,,,59,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0133,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/06/637fd40b-66a6-48e7-9362-fa2b54e14374.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/637fd40b-66a6-48e7-9362-fa2b54e14374.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/a2b2ee16-3120-49eb-961e-d0b4dfee4f64.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/f33f781e-c662-45e4-b99a-3c0dbc0d200a.jpg",Set Asciugamani Nausikaa 1+1 Viso E Ospite Spugna Cotone 100% Tema Maioliche,"<div><b>Marca:</b>?Nausikaa</div>
<div><b>Fantasia:?</b>Maioliche</div>
<div><b>Materiale:?</b>Spugna 100% Cotone</div>
<div><b>Misure:</b></div>
<div>Asciugamano viso: 55&#215;100 cm<br />
Asciugamano ospite: 30&#215;50 cm</div>
<div><b>Colori:</b>?Bianco-Celeste-Giallo</div>
<div>Lavorazione artigianale produzione interamente italiana</div>
<div>
<div id=\""&quot;ds_div&quot;\"">
<div>
<div id=\""&quot;ds_div&quot;\"">
<div id=\""&quot;ds_div&quot;\"">
<div id=\""&quot;ds_div&quot;\"">
<div>
<div id=\""&quot;ds_div&quot;\"">
<div>
<div id=\""&quot;ds_div&quot;\""></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
			</div>",,22,,,37,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0134,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/06/8972f2e9-16c2-4302-9caa-4dd23b11a3ea.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/8972f2e9-16c2-4302-9caa-4dd23b11a3ea.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/4673aad3-4ebb-4862-ade0-d58cb5637c2c.jpg",Set Asciugamani Nausikaa 1+1 Viso E Ospite Spugna Puro Cotone 100% Tema Marino,"<div><b>Marca:</b>?Nausikaa</div>
<div><b>Fantasia:?</b>Marina</div>
<div><b>Materiale:?</b>Spugna 100% Cotone</div>
<div><b>Misure:</b></div>
<div>Asciugamano viso: 55&#215;100 cm<br />
Asciugamano ospite: 30&#215;50 cm</div>
<div><b>Colori:</b>?Panna-Tortora</div>
<div>Lavorazione artigianale produzione interamente italiana</div>
			</div>",,22,,,37,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0135,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-12-12.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-12-12.jpg",Set Asciugamani Nausikaa Mila 1+1 Viso Ospite Con Balza E Pizzo In Rebord&#232;,"<div>Asciugamani 1+1 Nausikaa Art.Mila Con Balza E Pizzo In Rebrod&#232;</div>
<div></div>
<div>Spugna Pregiata 450gr. Cotone Al 100%</div>
<div></div>
<div>Lavorazione Artigianale Produzione Interamente Italiana</div>
<div></div>
<div>Colori Disponibili:</div>
<div>? Panna</div>
<div>? Smeraldo</div>
<div>? Rosa</div>
<div>? Tortora</div>
<div></div>
			</div>",,29,,,49,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0136,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-76.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-76.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-1-38.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-2-36.jpg",Set Asciugamani Ratti Canarie 6+6 Viso E Ospiti In Spugna Made In Italy,,,105,,,175,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0137,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-75.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-75.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-1-37.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-2-35.jpg",Set Asciugamani Ratti Tenderly 6+6 Viso E Ospiti In Spugna Made In Italy,,,99,,,165,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0138,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-3-28.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-3-28.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-4-24.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-5-19.jpg",Set Asciugamani Ratti Tenderly 6+6 Viso E Ospiti In Spugna Made In Italy,,,99,,,165,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0139,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/Set_1_1_asciugamano_e_ospite_Napoli_ufficiale_in_scatola_azzurro.jpg,https://www.italiamagazzini.it/wp-content/uploads/2021/11/Set_1_1_asciugamano_e_ospite_Napoli_ufficiale_in_scatola_azzurro.jpg,https://www.italiamagazzini.it/wp-content/uploads/2021/11/Set_1_1_asciugamano_e_ospite_Napoli_ufficiale_in_scatola_bianco.jpg,https://www.italiamagazzini.it/wp-content/uploads/2021/11/Set_1_1_asciugamano_e_ospite_Napoli_ufficiale_scatola.jpg",Set Asciugamani Ssc Napoli Ufficiale Set 1+1 Viso E Ospite Spugna In Scatola,"<p>Il set bagno della squadra SSC Napoli, semplice ma molto essenziale e sportivo, &#232; ideale per tutti i tifosi.</p>
<p><strong>Marca:</strong> SSC Napoli<br />
<strong>Colore:</strong> Azzurro &#8211; Bianco<br />
<strong><strong>Materiale:</strong> Spugna 100% cotone<br />
Dimensioni:</strong><br />
Asciugamano viso 50&#215;100 cm<br />
Asciugamano ospite 40&#215;60 cm<br />
<strong>Dettagli:</strong><br />
La confezione contiene un set spugna 1+1 della SSC Napoli composto da:<br />
1 asciugamano viso + 1 ospite<br />
Ricamo del logo SSC Napoli sull\&#8217;asciugamano viso<br />
Spugna di puro cotone, assorbente e morbida<br />
Prodotto ufficiale realizzato dalla licenziataria del marchio<br />
Confezionato in scatola<br />
<strong>Indicazioni per il lavaggio:</strong><br />
Lavaggio a 40&#176;C</p>
			</div>",,18,,,30,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0140,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-59.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-59.jpg",Set Asciugamani Vingi &#8220;Greta&#8221; 1+1 Viso E Ospite Spugna Cotone 100% Floreale,"<div><b>Marca:</b>?Vingi</div>
<div><b>Articolo:</b>?Greta</div>
<div><b>Materiale:</b>?Cotone</div>
<div>
<div><b>Misure Viso:</b>?55&#215;105 cm</div>
<div><b>Misure Ospite:</b>?40&#215;60 cm</div>
<div><b>Fantasia:</b>?Floreale</div>
</div>
<div><b>Colori Disponibili:</b>?Bianco, Grigio, Verde, Marrone, Rosa, Giallo</div>
<div></div>
			</div>",,22,,,37,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0141,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/11/nicol.jpg,https://www.italiamagazzini.it/wp-content/uploads/2021/11/nicol.jpg",Set Asciugamani Vingi &#8220;Nicole&#8221; 1+1 Viso E Ospite Spugna Cotone 100% Farfalle,"<div><b>Marca:</b>?Vingi</div>
<div><strong>Articolo:</strong> Nicole</div>
<div><b>Materiale:</b>?Cotone</div>
<div>
<div><b>Misure Viso:</b>?55&#215;105 cm</div>
<div><b>Misure Ospite:</b>?40&#215;60 cm</div>
<div><b>Fantasia:</b>?Balza Stampata Disegno Farfalle</div>
</div>
<div><b>Colori Disponibili:</b>?Grigio, Lilla, Rosa, Azzurro, Marrone, Bianco</div>
			</div>",,22,,,37,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0142,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/altea.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/altea.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-5-1.png",Set Asciugamani Vingi Altea 1+1 Viso E Ospite Spugna Puro Cotone 100% Disegno &#8220;Foglie&#8221;,"<div><b>Marca:</b>?Vingi</div>
<div><b>Materiale:</b>?Cotone</div>
<div>
<div><b>Misure Viso:</b>?55&#215;105 cm</div>
<div><b>Misure Ospite:</b>?40&#215;60 cm</div>
<div><b>Fantasia:</b>?Balza Stampata Disegno Foglie</div>
</div>
<div><b>Colori Disponibili:</b>?Bianco, Rosa, Giallo, Azzurro, Beige, Violetto</div>
<div></div>
			</div>",,22,,,37,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0143,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/paris.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/paris.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-6-1.png",Set Asciugamani Vingi Paris 1+1 Viso E Ospite Spugna Cotone 100% Disegno &#8220;Farfalla&#8221;,"<div><b>Marca:</b>?Vingi</div>
<div><b>Materiale:</b>?Cotone</div>
<div>
<div><b>Misure Viso:</b>?55&#215;105 cm</div>
<div><b>Misure Ospite:</b>?40&#215;60 cm</div>
<div><b>Fantasia:</b>?Balza Stampata Disegno Farfalle</div>
</div>
<div><b>Colori Disponibili:</b>?Azzurro, Beige, Bianco, Rosa, Salvia</div>
<div></div>
			</div>",,22,,,37,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0144,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/02/s-l1600-31.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/02/s-l1600-31.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/02/s-l1600-1-8.jpg",Set Completo Bagno 16 Pezzi Asciugamani Accappatoio Lui e Lui Con Ricamo Unisex,"<p>Questo morbido accappatoio &#232; sia bello da vedere, non solo attira l\&#8217;attenzione, ma &#232; perfetto per uomini e donne. Il set &#232; perfetto anche come regalo. Fate un regalo a voi stessi e ai vostri cari.</p>
<p><b>Dettagli:</b></p>
<p>Set di accappatoi in cotone, anallergico, delicato sulla pelle, assorbente, resistente, non stinge</p>
<p><b>Contenuto della confezione:</b></p>
<p>2 accappatoi<br />
2 asciugamani grandi da 70 x 140 cm.<br />
2 asciugamani medi: 50 x 90 cm.<br />
2 asciugamani piccoli da 30 x 30 cm.<br />
2 strofinacci.<br />
4 pantofole.<br />
2 sapone.</p>
<p><b>Istruzioni di lavaggio:</b></p>
<p>Lavare a mano o in lavatrice a 30 gradi.<br />
Non bagnare e non utilizzare candeggina.<br />
Mantenere i colori scuri separati durante il lavaggio.<br />
Si pu&#242; asciugare in asciugatrice a bassa velocit&#224;.</p>
<p>&nbsp;</p>
<p>I colori possono assumere sfumature cromatiche diverse a seconda delle impostazioni del monitor.</p>
			</div>",,75,,,125,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0145,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/04/76f8ca43-70e1-4840-b641-d1dd181f7a49-1-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2022/04/76f8ca43-70e1-4840-b641-d1dd181f7a49-1-PhotoRoom.png",Set Completo Bagno Accappatoio Asciugamani Charro Lovely 8 Pezzi Made In Italy,,,60,,,100,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0146,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-5-8.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-5-8.jpg",Set Completo Bagno Accappatoio Asciugamani Ferlen Clarissa 8 Pz Made In Italy,"<p><strong>La confezione contiene:</strong></p>
<p>2 Accappatoio</p>
<p>2 Asciugamani Viso</p>
<p>2 Ospiti</p>
<p>2 Manopole</p>
<p><b>Taglie:?</b>48/52 &#8211; 50/54</p>
<p><b>Materiale:</b>?100% Cotone</p>
<p><b>Marca:</b>?Ferlen</p>
			</div>",,52,,,87,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0147,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/10/4cea0d6c-6db7-4900-9a58-b225c75383a6.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/10/4cea0d6c-6db7-4900-9a58-b225c75383a6.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/10/5d1f0991-cc06-45ac-9d44-d4c733300476.jpg",Set Completo Bagno Accappatoio Asciugamani Ferlen Edera 8 Pezzi Made In Italy,"<div><b>Marca:?</b>Ferlen</div>
<div></div>
<div>
<div id=\""ds_div\"">
<div>
<p><b>Modello:?</b>Edera</p>
<p><strong>La confezione contiene:</strong></p>
<p>2 Accappatoi, 2 Asciugamani viso, 2 Asciugamani Ospiti, 2 Manopole;</p>
<p><b>Taglie:? ?</b>48/52 &#8211; 50/54</p>
<p><b>Colori:</b>?<span style=\""font-family: Georgia;font-size: large\"">Panna 1, Panna 2;</span></p>
<p><strong>Materiale</strong>:?<span style=\""font-family: Georgia;font-size: large\"">Spugna Cotone Tessuto Jacquard?</span></p>
<div></div>
</div>
</div>
</div>
			</div>",,75,,,125,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0148,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/06/d409347f-5c18-4bfc-a972-ee9be398bb0a.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/d409347f-5c18-4bfc-a972-ee9be398bb0a.jpg",Set Completo Bagno Accappatoio Asciugamani Ferlen Marte 8 Pezzi Made In Italy,"<div><b>Marca:?</b>Ferlen</div>
<div>
<div id=\""&quot;&quot;ds_div&quot;&quot;\"">
<div>
<p><b>Modello:?</b>Marte</p>
<p><strong>La confezione contiene:</strong></p>
<p>2 Accappatoio, 2 Asciugamani, 2 Ospiti, 2 Manopole</p>
<p><b>Taglie:? ?</b>48/52 &#8211; 50/54</p>
<p><b>Colori:</b>?Bianco/Nero, Bianco/Grigio, Panna/Tortora</p>
<p><strong>Materiale</strong>:?Spugna Cotone Tessuto Jacquard</p>
</div>
</div>
</div>
			</div>",,80,,,134,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
